ISO,Region,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source,Continent,Population,Estimate of firearms in civilian possession,Registered firearms,Unregistered firearms,Total law enforcement firearms,Total military firearms,Country,Subregion
GTM,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2018,"Rate per 100,000 population",5.50086839229672,CTS,Americas,17005000.0,2062000,520792.0,1541208.0,43000,160600.0,Guatemala,Latin America and the Caribbean
GTM,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2018,"Rate per 100,000 population",1.17971132463886,CTS,Americas,17005000.0,2062000,520792.0,1541208.0,43000,160600.0,Guatemala,Latin America and the Caribbean
GTM,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2018,"Rate per 100,000 population",0.130205451181419,CTS,Americas,17005000.0,2062000,520792.0,1541208.0,43000,160600.0,Guatemala,Latin America and the Caribbean
GTM,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2018,"Rate per 100,000 population",6.80132852617211,CTS,Americas,17005000.0,2062000,520792.0,1541208.0,43000,160600.0,Guatemala,Latin America and the Caribbean
GUF,Americas,Victims of intentional homicide,Total,Total,Total,Total,2018,Counts,35.96411,NP/SAS/MoI Adjusted,Americas,283000.0,55000,,,2000,,French Guiana,Latin America and the Caribbean
GUF,Americas,Victims of intentional homicide,Total,Total,Total,Total,2018,"Rate per 100,000 population",12.8003694456358,NP/SAS/MoI Adjusted,Americas,283000.0,55000,,,2000,,French Guiana,Latin America and the Caribbean
HKG,Asia,Victims of intentional homicide,Total,Total,Total,Total,2018,Counts,48,GOV/SDG/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,Total,2018,Counts,32,SDG/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,Total,2018,Counts,16,SDG/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,Counts,7,CTS/SDG,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,Counts,1,CTS/SDG,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,Counts,6,CTS/SDG,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,Counts,2,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,Counts,11,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,Counts,35,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,Counts,0,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,15 -17,2018,Counts,3,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,15 -17,2018,Counts,3,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,18-19,2018,Counts,0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,18-19,2018,Counts,0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,20-24,2018,Counts,0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,20-24,2018,Counts,0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,25-29,2018,Counts,0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,25-29,2018,Counts,0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,30-44,2018,Counts,6,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,30-44,2018,Counts,3,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,45-59,2018,Counts,6,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,45-59,2018,Counts,3,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,60 and older,2018,Counts,17,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,60 and older,2018,Counts,7,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,15 -17,2018,Counts,0,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,15 -17,2018,Counts,0,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2018,Counts,1,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2018,Counts,0,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2018,Counts,1,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2018,Counts,1,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2018,Counts,4,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2018,Counts,2,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2018,Counts,14,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2018,Counts,2,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2018,Counts,5,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2018,Counts,3,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2018,Counts,2,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2018,Counts,0,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons convicted for intentional homicide,Total,Total,Total,Total,2018,Counts,17,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Total,Total,2018,"Rate per 100,000 population",0.642467632514136,GOV/SDG/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,Total,2018,"Rate per 100,000 population",0.944340009620464,SDG/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,Total,2018,"Rate per 100,000 population",0.391908701928571,SDG/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,"Rate per 100,000 population",0.0936931964083115,CTS/SDG,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,"Rate per 100,000 population",0.0295106253006395,CTS/SDG,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,"Rate per 100,000 population",0.146965763223214,CTS/SDG,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,"Rate per 100,000 population",0.026769484688089,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,"Rate per 100,000 population",0.147232165784489,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,"Rate per 100,000 population",0.468465982041557,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,"Rate per 100,000 population",0,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,18-19,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,18-19,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,20-24,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,20-24,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,25-29,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,25-29,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,30-44,2018,"Rate per 100,000 population",0.877071167016277,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,30-44,2018,"Rate per 100,000 population",0.288105008513503,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,45-59,2018,"Rate per 100,000 population",0.747103107699894,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,45-59,2018,"Rate per 100,000 population",0.298464697595568,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Male,60 and older,2018,"Rate per 100,000 population",1.9503061980731,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Victims of intentional homicide,Total,Total,Female,60 and older,2018,"Rate per 100,000 population",0.726185147127704,CTS/GSH 2023 Revision,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2018,"Rate per 100,000 population",1.54049973811504,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2018,"Rate per 100,000 population",0,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2018,"Rate per 100,000 population",0.477891542514426,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2018,"Rate per 100,000 population",0.453193085179906,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2018,"Rate per 100,000 population",1.72852256694244,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2018,"Rate per 100,000 population",0.715833704672068,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2018,"Rate per 100,000 population",2.04649938970465,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2018,"Rate per 100,000 population",0.192070005675669,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2018,"Rate per 100,000 population",0.622585923083245,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2018,"Rate per 100,000 population",0.298464697595568,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2018,"Rate per 100,000 population",0.2294477880086,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2018,"Rate per 100,000 population",0,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HKG,Asia,Persons convicted for intentional homicide,Total,Total,Total,Total,2018,"Rate per 100,000 population",0.227540619848756,CTS,Asia,7402000.0,265000,,,28000,,"China, Hong Kong Special Administrative Region",Eastern Asia
HND,Americas,Victims of intentional homicide,Total,Total,Total,Total,2018,Counts,3709,RSC/Interpol/OCAVI/NSO/CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,Total,2018,Counts,3338,NP/CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,Total,2018,Counts,370,NP/CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,Counts,44,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,Counts,12,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,Counts,1,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,Counts,11,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,Counts,32,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,Counts,30,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,Counts,2,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,Counts,31,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,Counts,13,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,Counts,34,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,Counts,29,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2018,Counts,5,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2018,Counts,3630,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2018,Counts,3278,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2018,Counts,352,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2018,Counts,637,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Male,Total,2018,Counts,571,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Female,Total,2018,Counts,66,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2018,Counts,348,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Other criminal activities,Male,Total,2018,Counts,320,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Other criminal activities,Female,Total,2018,Counts,28,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2018,Counts,1832,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Interpersonal homicide,Male,Total,2018,Counts,1664,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Interpersonal homicide,Female,Total,2018,Counts,168,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2018,Counts,5,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Male,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Female,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Socio-political homicide,Male,Total,2018,Counts,5,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Socio-political homicide,Female,Total,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2018,Counts,886,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Unknown types of homicide,Male,Total,2018,Counts,778,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Unknown types of homicide,Female,Total,2018,Counts,108,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2018,Counts,2655,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,Counts,2655,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2018,Counts,759,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,Counts,573,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,Counts,216,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,Counts,79,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,Unknown,2018,Counts,47,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,Unknown,2018,Counts,8,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,0-9,2018,Counts,17,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,0-9,2018,Counts,8,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,10 -14,2018,Counts,24,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
